instrument,sex,hand,id,bin_edge,value
gemischt,m,left,63,4,15.0
gemischt,m,left,63,5,18.0
gemischt,m,left,63,6,21.0
gemischt,m,left,63,7,25.0
gemischt,m,left,63,8,29.0
gemischt,m,left,63,9,34.0
gemischt,m,left,81,1,50.0
gemischt,m,left,81,2,53.0
gemischt,m,left,81,3,56.0
gemischt,m,left,81,4,59.0
gemischt,m,left,81,5,61.0
gemischt,m,left,81,6,63.0
gemischt,m,left,81,7,65.0
gemischt,m,left,81,8,67.0
gemischt,m,left,81,9,70.0
gemischt,m,left,82,1,71.0
gemischt,m,left,82,2,77.0
gemischt,m,left,82,3,81.0
gemischt,m,left,82,4,84.0
gemischt,m,left,82,5,87.0
gemischt,m,left,82,6,90.0
gemischt,m,left,82,7,94.0
gemischt,m,left,82,8,97.0
gemischt,m,left,82,9,103.0
gemischt,m,left,83,1,68.0
gemischt,m,left,83,2,73.0
gemischt,m,left,83,3,76.0
gemischt,m,left,83,4,80.0
gemischt,m,left,83,5,83.0
gemischt,m,left,83,6,86.0
gemischt,m,left,83,7,90.0
gemischt,m,left,83,8,93.0
gemischt,m,left,83,9,98.0
gemischt,m,left,84,1,79.0
gemischt,m,left,84,2,85.0
gemischt,m,left,84,3,89.0
gemischt,m,left,84,4,94.0
gemischt,m,left,84,5,96.0
gemischt,m,left,84,6,100.0
gemischt,m,left,84,7,104.0
gemischt,m,left,84,8,108.0
gemischt,m,left,84,9,113.0
gemischt,m,left,85,1,27.0
gemischt,m,left,85,2,31.0
gemischt,m,left,85,3,34.0
gemischt,m,left,85,4,36.0
gemischt,m,left,85,5,39.0
gemischt,m,left,85,6,42.0
gemischt,m,left,85,7,44.0
gemischt,m,left,85,8,48.0
gemischt,m,left,85,9,52.0
gemischt,m,left,86,1,18.0
gemischt,m,left,86,2,21.0
gemischt,m,left,86,3,23.0
gemischt,m,left,86,4,26.0
gemischt,m,left,86,5,28.0
gemischt,m,left,86,6,30.0
gemischt,m,left,86,7,32.0
gemischt,m,left,86,8,35.0
gemischt,m,left,86,9,39.0
gemischt,m,left,87,1,30.0
gemischt,m,left,87,2,34.0
gemischt,m,left,87,3,36.0
gemischt,m,left,87,4,39.0
gemischt,m,left,87,5,41.0
gemischt,m,left,87,6,43.0
gemischt,m,left,87,7,45.0
gemischt,m,left,87,8,49.0
gemischt,m,left,87,9,52.0
gemischt,m,left,88,1,34.0
gemischt,m,left,88,2,39.0
gemischt,m,left,88,3,43.0
gemischt,m,left,88,4,45.0
gemischt,m,left,88,5,49.0
gemischt,m,left,88,6,53.0
gemischt,m,left,88,7,56.0
gemischt,m,left,88,8,60.0
gemischt,m,left,88,9,67.0
gemischt,m,left,89,1,40.0
gemischt,m,left,89,2,45.0
gemischt,m,left,89,3,49.0
gemischt,m,left,89,4,51.0
gemischt,m,left,89,5,54.0
gemischt,m,left,89,6,57.0
gemischt,m,left,89,7,60.0
gemischt,m,left,89,8,65.0
gemischt,m,left,89,9,70.0
gemischt,m,left,90,1,46.0
gemischt,m,left,90,2,52.0
gemischt,m,left,90,3,56.0
gemischt,m,left,90,4,59.0
gemischt,m,left,90,5,61.0
gemischt,m,left,90,6,66.0
gemischt,m,left,90,7,70.0
gemischt,m,left,90,8,74.0
gemischt,m,left,90,9,81.0
gemischt,m,right,1,1,178.0
gemischt,m,right,1,2,182.0
gemischt,m,right,1,3,185.0
gemischt,m,right,1,4,187.0
gemischt,m,right,1,5,190.0
gemischt,m,right,1,6,192.0
gemischt,m,right,1,7,193.0
gemischt,m,right,1,8,196.0
gemischt,m,right,1,9,200.0
gemischt,m,right,2,1,81.0
gemischt,m,right,2,2,83.0
gemischt,m,right,2,3,84.0
gemischt,m,right,2,4,85.0
gemischt,m,right,2,5,86.0
gemischt,m,right,2,6,87.0
gemischt,m,right,2,7,88.0
gemischt,m,right,2,8,90.0
gemischt,m,right,2,9,91.0
gemischt,m,right,3,1,0.42
gemischt,m,right,3,2,0.43
gemischt,m,right,3,3,0.44
gemischt,m,right,3,4,0.44
gemischt,m,right,3,5,0.45
gemischt,m,right,3,6,0.46
gemischt,m,right,3,7,0.46
gemischt,m,right,3,8,0.47
gemischt,m,right,3,9,0.48
gemischt,m,right,4,1,55.0
gemischt,m,right,4,2,56.0
gemischt,m,right,4,3,57.0
gemischt,m,right,4,4,58.0
gemischt,m,right,4,5,59.0
gemischt,m,right,4,6,59.0
gemischt,m,right,4,7,60.0
gemischt,m,right,4,8,61.0
gemischt,m,right,4,9,62.0
gemischt,m,right,24,1,67.0
gemischt,m,right,24,2,69.0
gemischt,m,right,24,3,71.0
gemischt,m,right,24,4,72.0
gemischt,m,right,24,5,73.0
gemischt,m,right,24,6,75.0
gemischt,m,right,24,7,76.0
gemischt,m,right,24,8,78.0
gemischt,m,right,24,9,80.0
gemischt,m,right,27,1,32.0
gemischt,m,right,27,2,34.0
gemischt,m,right,27,3,36.0
gemischt,m,right,27,4,37.0
gemischt,m,right,27,5,38.0
gemischt,m,right,27,6,39.0
gemischt,m,right,27,7,40.0
gemischt,m,right,27,8,42.0
gemischt,m,right,27,9,43.0
gemischt,m,right,29,1,156.0
gemischt,m,right,29,2,165.0
gemischt,m,right,29,3,169.0
gemischt,m,right,29,4,173.0
gemischt,m,right,29,5,176.0
gemischt,m,right,29,6,180.0
gemischt,m,right,29,7,184.0
gemischt,m,right,29,8,188.0
gemischt,m,right,29,9,195.0
gemischt,m,right,30,1,184.0
gemischt,m,right,30,2,193.0
gemischt,m,right,30,3,198.0
gemischt,m,right,30,4,202.0
gemischt,m,right,30,5,206.0
gemischt,m,right,30,6,210.0
gemischt,m,right,30,7,214.0
gemischt,m,right,30,8,218.0
gemischt,m,right,30,9,226.0
gemischt,m,right,31,1,197.0
gemischt,m,right,31,2,204.0
gemischt,m,right,31,3,208.0
gemischt,m,right,31,4,213.0
gemischt,m,right,31,5,217.0
gemischt,m,right,31,6,220.0
gemischt,m,right,31,7,224.0
gemischt,m,right,31,8,229.0
gemischt,m,right,31,9,236.0
gemischt,m,right,32,1,208.0
gemischt,m,right,32,2,215.0
gemischt,m,right,32,3,218.0
gemischt,m,right,32,4,220.0
gemischt,m,right,32,5,225.0
gemischt,m,right,32,6,228.0
gemischt,m,right,32,7,233.0
gemischt,m,right,32,8,236.0
gemischt,m,right,32,9,240.0
gemischt,m,right,33,1,77.0
gemischt,m,right,33,2,81.0
gemischt,m,right,33,3,85.0
gemischt,m,right,33,4,89.0
gemischt,m,right,33,5,92.0
gemischt,m,right,33,6,95.0
gemischt,m,right,33,7,97.0
gemischt,m,right,33,8,101.0
gemischt,m,right,33,9,108.0
gemischt,m,right,34,1,59.0
gemischt,m,right,34,2,64.0
gemischt,m,right,34,3,68.0
gemischt,m,right,34,4,72.0
gemischt,m,right,34,5,76.0
gemischt,m,right,34,6,78.0
gemischt,m,right,34,7,82.0
gemischt,m,right,34,8,86.0
gemischt,m,right,34,9,92.0
gemischt,m,right,35,1,71.0
gemischt,m,right,35,2,74.0
gemischt,m,right,35,3,78.0
gemischt,m,right,35,4,82.0
gemischt,m,right,35,5,85.0
gemischt,m,right,35,6,90.0
gemischt,m,right,35,7,92.0
gemischt,m,right,35,8,97.0
gemischt,m,right,35,9,102.0
gemischt,m,right,36,1,104.0
gemischt,m,right,36,2,108.0
gemischt,m,right,36,3,112.0
gemischt,m,right,36,4,116.0
gemischt,m,right,36,5,119.0
gemischt,m,right,36,6,124.0
gemischt,m,right,36,7,128.0
gemischt,m,right,36,8,133.0
gemischt,m,right,36,9,141.0
gemischt,m,right,37,1,112.0
gemischt,m,right,37,2,116.0
gemischt,m,right,37,3,120.0
gemischt,m,right,37,4,124.0
gemischt,m,right,37,5,128.0
gemischt,m,right,37,6,131.0
gemischt,m,right,37,7,134.0
gemischt,m,right,37,8,139.0
gemischt,m,right,37,9,145.0
gemischt,m,right,38,1,144.0
gemischt,m,right,38,2,150.0
gemischt,m,right,38,3,153.0
gemischt,m,right,38,4,156.0
gemischt,m,right,38,5,161.0
gemischt,m,right,38,6,165.0
gemischt,m,right,38,7,170.0
gemischt,m,right,38,8,175.0
gemischt,m,right,38,9,181.0
gemischt,m,right,39,1,41.0
gemischt,m,right,39,2,47.0
gemischt,m,right,39,3,52.0
gemischt,m,right,39,4,55.0
gemischt,m,right,39,5,58.0
gemischt,m,right,39,6,61.0
gemischt,m,right,39,7,64.0
gemischt,m,right,39,8,68.0
gemischt,m,right,39,9,74.0
gemischt,m,right,40,1,27.0
gemischt,m,right,40,2,29.0
gemischt,m,right,40,3,31.0
gemischt,m,right,40,4,32.0
gemischt,m,right,40,5,34.0
gemischt,m,right,40,6,35.0
gemischt,m,right,40,7,37.0
gemischt,m,right,40,8,40.0
gemischt,m,right,40,9,43.0
gemischt,m,right,41,1,18.0
gemischt,m,right,41,2,20.0
gemischt,m,right,41,3,22.0
gemischt,m,right,41,4,24.0
gemischt,m,right,41,5,26.0
gemischt,m,right,41,6,27.0
gemischt,m,right,41,7,29.0
gemischt,m,right,41,8,31.0
gemischt,m,right,41,9,34.0
gemischt,m,right,43,1,63.0
gemischt,m,right,43,2,69.0
gemischt,m,right,43,3,72.0
gemischt,m,right,43,4,75.0
gemischt,m,right,43,5,78.0
gemischt,m,right,43,6,81.0
gemischt,m,right,43,7,83.0
gemischt,m,right,43,8,87.0
gemischt,m,right,43,9,93.0
gemischt,m,right,44,1,66.0
gemischt,m,right,44,2,71.0
gemischt,m,right,44,3,75.0
gemischt,m,right,44,4,78.0
gemischt,m,right,44,5,80.0
gemischt,m,right,44,6,83.0
gemischt,m,right,44,7,85.0
gemischt,m,right,44,8,88.0
gemischt,m,right,44,9,93.0
gemischt,m,right,46,1,31.0
gemischt,m,right,46,2,39.0
gemischt,m,right,46,3,45.0
gemischt,m,right,46,4,57.0
gemischt,m,right,46,5,62.0
gemischt,m,right,46,6,66.0
gemischt,m,right,46,7,72.0
gemischt,m,right,46,8,79.0
gemischt,m,right,46,9,87.0
gemischt,m,right,47,1,9.0
gemischt,m,right,47,2,12.0
gemischt,m,right,47,3,15.0
gemischt,m,right,47,4,18.0
gemischt,m,right,47,5,22.0
gemischt,m,right,47,6,25.0
gemischt,m,right,47,7,28.0
gemischt,m,right,47,8,37.0
gemischt,m,right,47,9,55.0
gemischt,m,right,49,1,50.0
gemischt,m,right,49,2,64.0
gemischt,m,right,49,3,72.0
gemischt,m,right,49,4,77.0
gemischt,m,right,49,5,80.0
gemischt,m,right,49,6,82.0
gemischt,m,right,49,7,86.0
gemischt,m,right,49,8,91.0
gemischt,m,right,49,9,98.0
gemischt,m,right,50,1,68.0
gemischt,m,right,50,2,77.0
gemischt,m,right,50,3,81.0
gemischt,m,right,50,4,85.0
gemischt,m,right,50,5,88.0
gemischt,m,right,50,6,91.0
gemischt,m,right,50,7,95.0
gemischt,m,right,50,8,98.0
gemischt,m,right,50,9,107.0
gemischt,m,right,51,1,34.0
gemischt,m,right,51,2,45.0
gemischt,m,right,51,3,51.0
gemischt,m,right,51,4,57.0
gemischt,m,right,51,5,64.0
gemischt,m,right,51,6,68.0
gemischt,m,right,51,7,75.0
gemischt,m,right,51,8,82.0
gemischt,m,right,51,9,88.0
gemischt,m,right,52,1,13.0
gemischt,m,right,52,2,20.0
gemischt,m,right,52,3,23.0
gemischt,m,right,52,4,27.0
gemischt,m,right,52,5,31.0
gemischt,m,right,52,6,37.0
gemischt,m,right,52,7,41.0
gemischt,m,right,52,8,50.0
gemischt,m,right,52,9,65.0
gemischt,m,right,54,1,59.0
gemischt,m,right,54,2,66.0
gemischt,m,right,54,3,71.0
gemischt,m,right,54,4,76.0
gemischt,m,right,54,5,81.0
gemischt,m,right,54,6,84.0
gemischt,m,right,54,7,88.0
gemischt,m,right,54,8,94.0
gemischt,m,right,54,9,98.0
gemischt,m,right,55,1,71.0
gemischt,m,right,55,2,77.0
gemischt,m,right,55,3,82.0
gemischt,m,right,55,4,85.0
gemischt,m,right,55,5,88.0
gemischt,m,right,55,6,92.0
gemischt,m,right,55,7,96.0
gemischt,m,right,55,8,102.0
gemischt,m,right,55,9,109.0
gemischt,m,right,61,1,15.0
gemischt,m,right,61,2,21.0
gemischt,m,right,61,3,24.0
gemischt,m,right,61,4,27.0
gemischt,m,right,61,5,30.0
gemischt,m,right,61,6,33.0
gemischt,m,right,61,7,38.0
gemischt,m,right,61,8,43.0
gemischt,m,right,61,9,48.0
gemischt,m,right,63,1,2.0
gemischt,m,right,63,2,6.0
gemischt,m,right,63,3,9.0
gemischt,m,right,63,4,11.0
gemischt,m,right,63,5,14.0
gemischt,m,right,63,6,17.0
gemischt,m,right,63,7,20.0
gemischt,m,right,63,8,24.0
gemischt,m,right,63,9,30.0
gemischt,m,right,81,1,46.0
gemischt,m,right,81,2,50.0
gemischt,m,right,81,3,52.0
gemischt,m,right,81,4,54.0
gemischt,m,right,81,5,56.0
gemischt,m,right,81,6,58.0
gemischt,m,right,81,7,60.0
gemischt,m,right,81,8,63.0
gemischt,m,right,81,9,66.0
gemischt,m,right,82,1,65.0
gemischt,m,right,82,2,69.0
gemischt,m,right,82,3,73.0
gemischt,m,right,82,4,76.0
gemischt,m,right,82,5,79.0
gemischt,m,right,82,6,82.0
gemischt,m,right,82,7,85.0
gemischt,m,right,82,8,89.0
gemischt,m,right,82,9,94.0
gemischt,m,right,83,1,63.0
gemischt,m,right,83,2,67.0
gemischt,m,right,83,3,70.0
gemischt,m,right,83,4,74.0
gemischt,m,right,83,5,77.0
gemischt,m,right,83,6,80.0
gemischt,m,right,83,7,83.0
gemischt,m,right,83,8,85.0
gemischt,m,right,83,9,91.0
gemischt,m,right,84,1,74.0
gemischt,m,right,84,2,79.0
gemischt,m,right,84,3,84.0
gemischt,m,right,84,4,88.0
gemischt,m,right,84,5,90.0
gemischt,m,right,84,6,93.0
gemischt,m,right,84,7,97.0
gemischt,m,right,84,8,100.0
gemischt,m,right,84,9,105.0
gemischt,m,right,85,1,25.0
gemischt,m,right,85,2,28.0
gemischt,m,right,85,3,32.0
gemischt,m,right,85,4,34.0
gemischt,m,right,85,5,37.0
gemischt,m,right,85,6,39.0
gemischt,m,right,85,7,41.0
gemischt,m,right,85,8,44.0
gemischt,m,right,85,9,48.0
gemischt,m,right,86,1,18.0
gemischt,m,right,86,2,20.0
gemischt,m,right,86,3,22.0
gemischt,m,right,86,4,24.0
gemischt,m,right,86,5,27.0
gemischt,m,right,86,6,29.0
gemischt,m,right,86,7,30.0
gemischt,m,right,86,8,32.0
gemischt,m,right,86,9,36.0
gemischt,m,right,87,1,29.0
gemischt,m,right,87,2,33.0
gemischt,m,right,87,3,36.0
gemischt,m,right,87,4,38.0
gemischt,m,right,87,5,40.0
gemischt,m,right,87,6,42.0
gemischt,m,right,87,7,44.0
gemischt,m,right,87,8,47.0
gemischt,m,right,87,9,52.0
gemischt,m,right,88,1,32.0
gemischt,m,right,88,2,38.0
gemischt,m,right,88,3,40.0
gemischt,m,right,88,4,43.0
gemischt,m,right,88,5,46.0
gemischt,m,right,88,6,49.0
gemischt,m,right,88,7,53.0
gemischt,m,right,88,8,56.0
gemischt,m,right,88,9,60.0
gemischt,m,right,89,1,39.0
gemischt,m,right,89,2,43.0
gemischt,m,right,89,3,47.0
gemischt,m,right,89,4,49.0
gemischt,m,right,89,5,51.0
gemischt,m,right,89,6,55.0
gemischt,m,right,89,7,57.0
gemischt,m,right,89,8,60.0
gemischt,m,right,89,9,65.0
gemischt,m,right,90,1,44.0
gemischt,m,right,90,2,50.0
gemischt,m,right,90,3,54.0
gemischt,m,right,90,4,57.0
gemischt,m,right,90,5,60.0
gemischt,m,right,90,6,62.0
gemischt,m,right,90,7,65.0
gemischt,m,right,90,8,70.0
gemischt,m,right,90,9,75.0
gemischt,w,left,1,1,163.0
gemischt,w,left,1,2,167.0
gemischt,w,left,1,3,169.0
gemischt,w,left,1,4,172.0
gemischt,w,left,1,5,175.0
gemischt,w,left,1,6,177.0
gemischt,w,left,1,7,179.0
gemischt,w,left,1,8,182.0
gemischt,w,left,1,9,185.0
gemischt,w,left,2,1,72.0
gemischt,w,left,2,2,73.0
gemischt,w,left,2,3,74.0
gemischt,w,left,2,4,75.0
gemischt,w,left,2,5,76.0
gemischt,w,left,2,6,77.0
gemischt,w,left,2,7,78.0
gemischt,w,left,2,8,80.0
gemischt,w,left,2,9,81.0
gemischt,w,left,3,1,0.4
gemischt,w,left,3,2,0.41
gemischt,w,left,3,3,0.42
gemischt,w,left,3,4,0.43
gemischt,w,left,3,5,0.44
gemischt,w,left,3,6,0.44
gemischt,w,left,3,7,0.45
gemischt,w,left,3,8,0.45
gemischt,w,left,3,9,0.46
gemischt,w,left,4,1,49.0
gemischt,w,left,4,2,50.0
gemischt,w,left,4,3,50.0
gemischt,w,left,4,4,51.0
gemischt,w,left,4,5,52.0
gemischt,w,left,4,6,52.0
gemischt,w,left,4,7,53.0
gemischt,w,left,4,8,54.0
gemischt,w,left,4,9,55.0
gemischt,w,left,24,1,61.0
gemischt,w,left,24,2,63.0
gemischt,w,left,24,3,65.0
gemischt,w,left,24,4,67.0
gemischt,w,left,24,5,68.0
gemischt,w,left,24,6,69.0
gemischt,w,left,24,7,70.0
gemischt,w,left,24,8,72.0
gemischt,w,left,24,9,74.0
gemischt,w,left,27,1,32.0
gemischt,w,left,27,2,34.0
gemischt,w,left,27,3,35.0
gemischt,w,left,27,4,36.0
gemischt,w,left,27,5,37.0
gemischt,w,left,27,6,38.0
gemischt,w,left,27,7,39.0
gemischt,w,left,27,8,41.0
gemischt,w,left,27,9,43.0
gemischt,w,left,29,1,144.0
gemischt,w,left,29,2,151.0
gemischt,w,left,29,3,155.0
gemischt,w,left,29,4,158.0
gemischt,w,left,29,5,162.0
gemischt,w,left,29,6,165.0
gemischt,w,left,29,7,169.0
gemischt,w,left,29,8,174.0
gemischt,w,left,29,9,180.0
gemischt,w,left,30,1,169.0
gemischt,w,left,30,2,176.0
gemischt,w,left,30,3,180.0
gemischt,w,left,30,4,185.0
gemischt,w,left,30,5,189.0
gemischt,w,left,30,6,192.0
gemischt,w,left,30,7,196.0
gemischt,w,left,30,8,202.0
gemischt,w,left,30,9,208.0
gemischt,w,left,31,1,179.0
gemischt,w,left,31,2,184.0
gemischt,w,left,31,3,189.0
gemischt,w,left,31,4,194.0
gemischt,w,left,31,5,197.0
gemischt,w,left,31,6,200.0
gemischt,w,left,31,7,204.0
gemischt,w,left,31,8,209.0
gemischt,w,left,31,9,216.0
gemischt,w,left,32,1,188.0
gemischt,w,left,32,2,193.0
gemischt,w,left,32,3,197.0
gemischt,w,left,32,4,200.0
gemischt,w,left,32,5,204.0
gemischt,w,left,32,6,207.0
gemischt,w,left,32,7,210.0
gemischt,w,left,32,8,214.0
gemischt,w,left,32,9,219.0
gemischt,w,left,33,1,78.0
gemischt,w,left,33,2,83.0
gemischt,w,left,33,3,87.0
gemischt,w,left,33,4,89.0
gemischt,w,left,33,5,92.0
gemischt,w,left,33,6,96.0
gemischt,w,left,33,7,98.0
gemischt,w,left,33,8,103.0
gemischt,w,left,33,9,108.0
gemischt,w,left,34,1,59.0
gemischt,w,left,34,2,64.0
gemischt,w,left,34,3,67.0
gemischt,w,left,34,4,70.0
gemischt,w,left,34,5,73.0
gemischt,w,left,34,6,76.0
gemischt,w,left,34,7,79.0
gemischt,w,left,34,8,82.0
gemischt,w,left,34,9,88.0
gemischt,w,left,35,1,69.0
gemischt,w,left,35,2,73.0
gemischt,w,left,35,3,78.0
gemischt,w,left,35,4,82.0
gemischt,w,left,35,5,85.0
gemischt,w,left,35,6,87.0
gemischt,w,left,35,7,90.0
gemischt,w,left,35,8,94.0
gemischt,w,left,35,9,98.0
gemischt,w,left,36,1,101.0
gemischt,w,left,36,2,106.0
gemischt,w,left,36,3,109.0
gemischt,w,left,36,4,112.0
gemischt,w,left,36,5,116.0
gemischt,w,left,36,6,119.0
gemischt,w,left,36,7,123.0
gemischt,w,left,36,8,127.0
gemischt,w,left,36,9,133.0
gemischt,w,left,37,1,107.0
gemischt,w,left,37,2,113.0
gemischt,w,left,37,3,117.0
gemischt,w,left,37,4,119.0
gemischt,w,left,37,5,123.0
gemischt,w,left,37,6,125.0
gemischt,w,left,37,7,129.0
gemischt,w,left,37,8,132.0
gemischt,w,left,37,9,137.0
gemischt,w,left,38,1,138.0
gemischt,w,left,38,2,144.0
gemischt,w,left,38,3,149.0
gemischt,w,left,38,4,151.0
gemischt,w,left,38,5,154.0
gemischt,w,left,38,6,157.0
gemischt,w,left,38,7,160.0
gemischt,w,left,38,8,164.0
gemischt,w,left,38,9,170.0
gemischt,w,left,39,1,45.0
gemischt,w,left,39,2,51.0
gemischt,w,left,39,3,54.0
gemischt,w,left,39,4,57.0
gemischt,w,left,39,5,61.0
gemischt,w,left,39,6,64.0
gemischt,w,left,39,7,67.0
gemischt,w,left,39,8,70.0
gemischt,w,left,39,9,74.0
gemischt,w,left,40,1,28.0
gemischt,w,left,40,2,31.0
gemischt,w,left,40,3,34.0
gemischt,w,left,40,4,35.0
gemischt,w,left,40,5,37.0
gemischt,w,left,40,6,38.0
gemischt,w,left,40,7,40.0
gemischt,w,left,40,8,42.0
gemischt,w,left,40,9,45.0
gemischt,w,left,41,1,17.0
gemischt,w,left,41,2,19.0
gemischt,w,left,41,3,21.0
gemischt,w,left,41,4,24.0
gemischt,w,left,41,5,25.0
gemischt,w,left,41,6,27.0
gemischt,w,left,41,7,29.0
gemischt,w,left,41,8,31.0
gemischt,w,left,41,9,33.0
gemischt,w,left,43,1,78.0
gemischt,w,left,43,2,83.0
gemischt,w,left,43,3,87.0
gemischt,w,left,43,4,90.0
gemischt,w,left,43,5,93.0
gemischt,w,left,43,6,95.0
gemischt,w,left,43,7,98.0
gemischt,w,left,43,8,101.0
gemischt,w,left,43,9,107.0
gemischt,w,left,44,1,64.0
gemischt,w,left,44,2,68.0
gemischt,w,left,44,3,72.0
gemischt,w,left,44,4,75.0
gemischt,w,left,44,5,77.0
gemischt,w,left,44,6,80.0
gemischt,w,left,44,7,82.0
gemischt,w,left,44,8,86.0
gemischt,w,left,44,9,90.0
gemischt,w,left,46,1,73.0
gemischt,w,left,46,2,79.0
gemischt,w,left,46,3,84.0
gemischt,w,left,46,4,88.0
gemischt,w,left,46,5,91.0
gemischt,w,left,46,6,96.0
gemischt,w,left,46,7,100.0
gemischt,w,left,46,8,103.0
gemischt,w,left,46,9,110.0
gemischt,w,left,47,1,39.0
gemischt,w,left,47,2,52.0
gemischt,w,left,47,3,59.0
gemischt,w,left,47,4,66.0
gemischt,w,left,47,5,72.0
gemischt,w,left,47,6,76.0
gemischt,w,left,47,7,83.0
gemischt,w,left,47,8,90.0
gemischt,w,left,47,9,97.0
gemischt,w,left,49,1,83.0
gemischt,w,left,49,2,89.0
gemischt,w,left,49,3,93.0
gemischt,w,left,49,4,97.0
gemischt,w,left,49,5,100.0
gemischt,w,left,49,6,104.0
gemischt,w,left,49,7,108.0
gemischt,w,left,49,8,112.0
gemischt,w,left,49,9,117.0
gemischt,w,left,50,1,90.0
gemischt,w,left,50,2,96.0
gemischt,w,left,50,3,100.0
gemischt,w,left,50,4,104.0
gemischt,w,left,50,5,109.0
gemischt,w,left,50,6,112.0
gemischt,w,left,50,7,115.0
gemischt,w,left,50,8,119.0
gemischt,w,left,50,9,125.0
gemischt,w,left,51,1,56.0
gemischt,w,left,51,2,66.0
gemischt,w,left,51,3,72.0
gemischt,w,left,51,4,76.0
gemischt,w,left,51,5,80.0
gemischt,w,left,51,6,83.0
gemischt,w,left,51,7,85.0
gemischt,w,left,51,8,91.0
gemischt,w,left,51,9,96.0
gemischt,w,left,52,1,22.0
gemischt,w,left,52,2,30.0
gemischt,w,left,52,3,35.0
gemischt,w,left,52,4,40.0
gemischt,w,left,52,5,44.0
gemischt,w,left,52,6,52.0
gemischt,w,left,52,7,59.0
gemischt,w,left,52,8,71.0
gemischt,w,left,52,9,81.0
gemischt,w,left,54,1,73.0
gemischt,w,left,54,2,79.0
gemischt,w,left,54,3,83.0
gemischt,w,left,54,4,87.0
gemischt,w,left,54,5,90.0
gemischt,w,left,54,6,92.0
gemischt,w,left,54,7,95.0
gemischt,w,left,54,8,99.0
gemischt,w,left,54,9,105.0
gemischt,w,left,55,1,82.0
gemischt,w,left,55,2,87.0
gemischt,w,left,55,3,91.0
gemischt,w,left,55,4,95.0
gemischt,w,left,55,5,97.0
gemischt,w,left,55,6,100.0
gemischt,w,left,55,7,104.0
gemischt,w,left,55,8,107.0
gemischt,w,left,55,9,115.0
gemischt,w,left,61,1,0.31
gemischt,w,left,61,2,6.0
gemischt,w,left,61,3,37.0
gemischt,w,left,61,4,42.0
gemischt,w,left,61,5,46.0
gemischt,w,left,61,6,50.0
gemischt,w,left,61,7,52.0
gemischt,w,left,61,8,56.0
gemischt,w,left,61,9,59.0
gemischt,w,left,63,1,16.0
gemischt,w,left,63,2,21.0
gemischt,w,left,63,3,26.0
gemischt,w,left,63,4,30.0
gemischt,w,left,63,5,33.0
gemischt,w,left,63,6,37.0
gemischt,w,left,63,7,40.0
gemischt,w,left,63,8,43.0
gemischt,w,left,63,9,48.0
gemischt,w,left,81,1,52.0
gemischt,w,left,81,2,56.0
gemischt,w,left,81,3,59.0
gemischt,w,left,81,4,61.0
gemischt,w,left,81,5,62.0
gemischt,w,left,81,6,65.0
gemischt,w,left,81,7,66.0
gemischt,w,left,81,8,69.0
gemischt,w,left,81,9,73.0
gemischt,w,left,82,1,79.0
gemischt,w,left,82,2,83.0
gemischt,w,left,82,3,87.0
gemischt,w,left,82,4,90.0
gemischt,w,left,82,5,94.0
gemischt,w,left,82,6,98.0
gemischt,w,left,82,7,100.0
gemischt,w,left,82,8,105.0
gemischt,w,left,82,9,113.0
gemischt,w,left,83,1,74.0
gemischt,w,left,83,2,78.0
gemischt,w,left,83,3,82.0
gemischt,w,left,83,4,85.0
gemischt,w,left,83,5,89.0
gemischt,w,left,83,6,92.0
gemischt,w,left,83,7,95.0
gemischt,w,left,83,8,100.0
gemischt,w,left,83,9,107.0
gemischt,w,left,84,1,88.0
gemischt,w,left,84,2,93.0
gemischt,w,left,84,3,98.0
gemischt,w,left,84,4,101.0
gemischt,w,left,84,5,105.0
gemischt,w,left,84,6,108.0
gemischt,w,left,84,7,112.0
gemischt,w,left,84,8,114.0
gemischt,w,left,84,9,121.0
gemischt,w,left,85,1,33.0
gemischt,w,left,85,2,37.0
gemischt,w,left,85,3,39.0
gemischt,w,left,85,4,42.0
gemischt,w,left,85,5,44.0
gemischt,w,left,85,6,46.0
gemischt,w,left,85,7,49.0
gemischt,w,left,85,8,52.0
gemischt,w,left,85,9,56.0
gemischt,w,left,86,1,23.0
gemischt,w,left,86,2,26.0
gemischt,w,left,86,3,28.0
gemischt,w,left,86,4,30.0
gemischt,w,left,86,5,32.0
gemischt,w,left,86,6,34.0
gemischt,w,left,86,7,36.0
gemischt,w,left,86,8,38.0
gemischt,w,left,86,9,42.0
gemischt,w,left,87,1,37.0
gemischt,w,left,87,2,40.0
gemischt,w,left,87,3,43.0
gemischt,w,left,87,4,45.0
gemischt,w,left,87,5,47.0
gemischt,w,left,87,6,50.0
gemischt,w,left,87,7,52.0
gemischt,w,left,87,8,55.0
gemischt,w,left,87,9,58.0
gemischt,w,left,88,1,41.0
gemischt,w,left,88,2,46.0
gemischt,w,left,88,3,50.0
gemischt,w,left,88,4,52.0
gemischt,w,left,88,5,56.0
gemischt,w,left,88,6,59.0
gemischt,w,left,88,7,62.0
gemischt,w,left,88,8,66.0
gemischt,w,left,88,9,72.0
gemischt,w,left,89,1,49.0
gemischt,w,left,89,2,54.0
gemischt,w,left,89,3,57.0
gemischt,w,left,89,4,60.0
gemischt,w,left,89,5,63.0
gemischt,w,left,89,6,67.0
